original_image_path,original_label_path,output_image_path,output_label_path,split,group_id,image_hash,annotation_count,class_ids,validation_warnings,included_status
test/images/1722523663_png.rf.813545277986144d85542a92c1d84c79.jpg,test/labels/1722523663_png.rf.813545277986144d85542a92c1d84c79.txt,d2/train/images/1722523663_png.rf.813545277986144d85542a92c1d84c79.jpg,d2/train/labels/1722523663_png.rf.813545277986144d85542a92c1d84c79.txt,train,test/images/1722523663_png.rf.813545277986144d85542a92c1d84c79.jpg,1dc7e8a42b9d4f45b4897dd648f080f6c96f33703cb945d0a8762fa043afd4b5,74,0,,included
train/images/1722524222_png.rf.e1b11ddd0e89896d52913555df4d1d10.jpg,train/labels/1722524222_png.rf.e1b11ddd0e89896d52913555df4d1d10.txt,d2/valid/images/1722524222_png.rf.e1b11ddd0e89896d52913555df4d1d10.jpg,d2/valid/labels/1722524222_png.rf.e1b11ddd0e89896d52913555df4d1d10.txt,valid,train/images/1722524222_png.rf.e1b11ddd0e89896d52913555df4d1d10.jpg,b4d04cb8eec0b427a5affb3fd1cfa968b80ca323e6ea283ee4e0710a6b5f64b6,26,0,,included
train/images/1722523434_png.rf.a1b4c836e430bb82fc0c297cbe15b5ab.jpg,train/labels/1722523434_png.rf.a1b4c836e430bb82fc0c297cbe15b5ab.txt,d2/train/images/1722523434_png.rf.a1b4c836e430bb82fc0c297cbe15b5ab.jpg,d2/train/labels/1722523434_png.rf.a1b4c836e430bb82fc0c297cbe15b5ab.txt,train,train/images/1722523434_png.rf.a1b4c836e430bb82fc0c297cbe15b5ab.jpg,f110fc444f76652f8b49fe8f73cf45a4c734ca5fdb8664082c2125facc8912a7,63,0,,included
train/images/1722524090_png.rf.9528b4743ed33e67204d3399ce5e7b8e.jpg,train/labels/1722524090_png.rf.9528b4743ed33e67204d3399ce5e7b8e.txt,d2/test/images/1722524090_png.rf.9528b4743ed33e67204d3399ce5e7b8e.jpg,d2/test/labels/1722524090_png.rf.9528b4743ed33e67204d3399ce5e7b8e.txt,test,train/images/1722524090_png.rf.9528b4743ed33e67204d3399ce5e7b8e.jpg,ff024832f4a7062cb13cdd1b243388ed754c0a63b4c210a1baf21da2fce52bc0,38,0,,included
train/images/1722522655_png.rf.1cfe32e65760037d1d97d84b5ccae2bf.jpg,train/labels/1722522655_png.rf.1cfe32e65760037d1d97d84b5ccae2bf.txt,d2/valid/images/1722522655_png.rf.1cfe32e65760037d1d97d84b5ccae2bf.jpg,d2/valid/labels/1722522655_png.rf.1cfe32e65760037d1d97d84b5ccae2bf.txt,valid,train/images/1722522655_png.rf.1cfe32e65760037d1d97d84b5ccae2bf.jpg,9c7f775bd052de1816cff3f51c2cbc6af6b8329cef787b67760af8873dd9c217,32,0,,included
train/images/1722522659_png.rf.6b1c57302581509d1d9fa8b21a468aba.jpg,train/labels/1722522659_png.rf.6b1c57302581509d1d9fa8b21a468aba.txt,d2/valid/images/1722522659_png.rf.6b1c57302581509d1d9fa8b21a468aba.jpg,d2/valid/labels/1722522659_png.rf.6b1c57302581509d1d9fa8b21a468aba.txt,valid,train/images/1722522659_png.rf.6b1c57302581509d1d9fa8b21a468aba.jpg,7f25d78b7f17d4a903c21bba4500761e521e21a820cc1e321b533f9c7910b263,32,0,,included
train/images/1722524095_png.rf.24b13207675bc6efaaa774208dab9b13.jpg,train/labels/1722524095_png.rf.24b13207675bc6efaaa774208dab9b13.txt,d2/train/images/1722524095_png.rf.24b13207675bc6efaaa774208dab9b13.jpg,d2/train/labels/1722524095_png.rf.24b13207675bc6efaaa774208dab9b13.txt,train,train/images/1722524095_png.rf.24b13207675bc6efaaa774208dab9b13.jpg,46bc99b6df527d70865c7406cd0074e194c2122e057f560ffaba141db6510090,36,0,,included
train/images/1722522645_png.rf.102f51f31590cbfd4811fdd667ce8fa6.jpg,train/labels/1722522645_png.rf.102f51f31590cbfd4811fdd667ce8fa6.txt,d2/train/images/1722522645_png.rf.102f51f31590cbfd4811fdd667ce8fa6.jpg,d2/train/labels/1722522645_png.rf.102f51f31590cbfd4811fdd667ce8fa6.txt,train,train/images/1722522645_png.rf.102f51f31590cbfd4811fdd667ce8fa6.jpg,3634fe7dde7091229a6a46f8e0a749ffeb4a0c874b54c42e583366650a0e9f68,35,0,,included
train/images/1722523023_png.rf.06cc926740b354c4cf4edada79be3a2b.jpg,train/labels/1722523023_png.rf.06cc926740b354c4cf4edada79be3a2b.txt,d2/train/images/1722523023_png.rf.06cc926740b354c4cf4edada79be3a2b.jpg,d2/train/labels/1722523023_png.rf.06cc926740b354c4cf4edada79be3a2b.txt,train,train/images/1722523023_png.rf.06cc926740b354c4cf4edada79be3a2b.jpg,5f4290d3e6300897c52e1b5850940272d765a5e2750e8584fbc24ca472e7bd2e,59,0,,included
train/images/1722523305_png.rf.1595b8403354aae6467701180dafc83c.jpg,train/labels/1722523305_png.rf.1595b8403354aae6467701180dafc83c.txt,d2/test/images/1722523305_png.rf.1595b8403354aae6467701180dafc83c.jpg,d2/test/labels/1722523305_png.rf.1595b8403354aae6467701180dafc83c.txt,test,train/images/1722523305_png.rf.1595b8403354aae6467701180dafc83c.jpg,5bbcd26fa3b4cb8db91655166fb56a2e58d66b3789d350d862a25555adf9def9,67,0,,included
train/images/1722524387_png.rf.7a88ad2a7863be34328c519942ba5d31.jpg,train/labels/1722524387_png.rf.7a88ad2a7863be34328c519942ba5d31.txt,d2/train/images/1722524387_png.rf.7a88ad2a7863be34328c519942ba5d31.jpg,d2/train/labels/1722524387_png.rf.7a88ad2a7863be34328c519942ba5d31.txt,train,train/images/1722524387_png.rf.7a88ad2a7863be34328c519942ba5d31.jpg,b2ff2220532034e712a4d489679c9f9fcb0c2941996f6aac1319d23bb283e8b9,45,0,,included
train/images/1722524380_png.rf.dfd945f87d39cc1deb0b6795448efad1.jpg,train/labels/1722524380_png.rf.dfd945f87d39cc1deb0b6795448efad1.txt,d2/train/images/1722524380_png.rf.dfd945f87d39cc1deb0b6795448efad1.jpg,d2/train/labels/1722524380_png.rf.dfd945f87d39cc1deb0b6795448efad1.txt,train,train/images/1722524380_png.rf.dfd945f87d39cc1deb0b6795448efad1.jpg,c39101df9d9362a0e48c6ed4c36518c3de6ace62c7525ddcaa12093ac79cbb9b,50,0,,included
train/images/1722523310_png.rf.0f0377f6ebc3b622788c65509e606f15.jpg,train/labels/1722523310_png.rf.0f0377f6ebc3b622788c65509e606f15.txt,d2/train/images/1722523310_png.rf.0f0377f6ebc3b622788c65509e606f15.jpg,d2/train/labels/1722523310_png.rf.0f0377f6ebc3b622788c65509e606f15.txt,train,train/images/1722523310_png.rf.0f0377f6ebc3b622788c65509e606f15.jpg,801dc8c39c0a8cc89454c161fb29866105c1ddde8c2c07ed7042a59aa38ebeb8,67,0,,included
train/images/1722523693_png.rf.f3968efcb5512295d3cb7792e1bd93e3.jpg,train/labels/1722523693_png.rf.f3968efcb5512295d3cb7792e1bd93e3.txt,d2/train/images/1722523693_png.rf.f3968efcb5512295d3cb7792e1bd93e3.jpg,d2/train/labels/1722523693_png.rf.f3968efcb5512295d3cb7792e1bd93e3.txt,train,train/images/1722523693_png.rf.f3968efcb5512295d3cb7792e1bd93e3.jpg,a4fa6902b59af5b2d3f3c2b41062ded8ea4be235ba9da853976c3189cf41ebba,68,0,,included
train/images/1722523297_png.rf.f83020073788bb3c26ea88e4b4c80ce2.jpg,train/labels/1722523297_png.rf.f83020073788bb3c26ea88e4b4c80ce2.txt,d2/train/images/1722523297_png.rf.f83020073788bb3c26ea88e4b4c80ce2.jpg,d2/train/labels/1722523297_png.rf.f83020073788bb3c26ea88e4b4c80ce2.txt,train,train/images/1722523297_png.rf.f83020073788bb3c26ea88e4b4c80ce2.jpg,8a0c82c340e0dbc8a6ee425239d66ec38bd9f9d7e1a138e76d3d3111cfecb8f0,68,0,,included
train/images/1722523013_png.rf.7c88b14af27de523d77a695e43617676.jpg,train/labels/1722523013_png.rf.7c88b14af27de523d77a695e43617676.txt,d2/train/images/1722523013_png.rf.7c88b14af27de523d77a695e43617676.jpg,d2/train/labels/1722523013_png.rf.7c88b14af27de523d77a695e43617676.txt,train,train/images/1722523013_png.rf.7c88b14af27de523d77a695e43617676.jpg,9adb80600d0c9700f44d074dbbe74e41503aa10ea613dde8957b43a35961ad41,56,0,,included
train/images/1722523654_png.rf.cfc660dfb1e9cc7e1ada0bf981cccb5a.jpg,train/labels/1722523654_png.rf.cfc660dfb1e9cc7e1ada0bf981cccb5a.txt,d2/valid/images/1722523654_png.rf.cfc660dfb1e9cc7e1ada0bf981cccb5a.jpg,d2/valid/labels/1722523654_png.rf.cfc660dfb1e9cc7e1ada0bf981cccb5a.txt,valid,train/images/1722523654_png.rf.cfc660dfb1e9cc7e1ada0bf981cccb5a.jpg,64e5fe7ad01e84b89032bfa2b89405a237169618ba971be7197b885c664e2320,69,0,,included
train/images/1722524106_png.rf.0d25bb8744d7869425f6ee50773daafb.jpg,train/labels/1722524106_png.rf.0d25bb8744d7869425f6ee50773daafb.txt,d2/train/images/1722524106_png.rf.0d25bb8744d7869425f6ee50773daafb.jpg,d2/train/labels/1722524106_png.rf.0d25bb8744d7869425f6ee50773daafb.txt,train,train/images/1722524106_png.rf.0d25bb8744d7869425f6ee50773daafb.jpg,863033c82501042af3cbcfa7216aa087438ce017a6eafda172b2c45dfce16f8e,34,0,,included
train/images/1722524244_png.rf.330aba311ac1da97fa9fadeb74b723e7.jpg,train/labels/1722524244_png.rf.330aba311ac1da97fa9fadeb74b723e7.txt,d2/valid/images/1722524244_png.rf.330aba311ac1da97fa9fadeb74b723e7.jpg,d2/valid/labels/1722524244_png.rf.330aba311ac1da97fa9fadeb74b723e7.txt,valid,train/images/1722524244_png.rf.330aba311ac1da97fa9fadeb74b723e7.jpg,72f040801d01d62c73a1f026076662677a2e2cbe9e5b424f4bad4f6f4a65eb34,41,0,,included
train/images/1722524214_png.rf.379eaa2843928844981f7ddef8279fe4.jpg,train/labels/1722524214_png.rf.379eaa2843928844981f7ddef8279fe4.txt,d2/train/images/1722524214_png.rf.379eaa2843928844981f7ddef8279fe4.jpg,d2/train/labels/1722524214_png.rf.379eaa2843928844981f7ddef8279fe4.txt,train,train/images/1722524214_png.rf.379eaa2843928844981f7ddef8279fe4.jpg,1fc347144882699a1d764afd6a8fac42490530ea252fb3edbba2df4b2ee29acb,37,0,,included
train/images/1722522635_png.rf.0ffcdba9fe475b49806ba0e9e207662e.jpg,train/labels/1722522635_png.rf.0ffcdba9fe475b49806ba0e9e207662e.txt,d2/train/images/1722522635_png.rf.0ffcdba9fe475b49806ba0e9e207662e.jpg,d2/train/labels/1722522635_png.rf.0ffcdba9fe475b49806ba0e9e207662e.txt,train,train/images/1722522635_png.rf.0ffcdba9fe475b49806ba0e9e207662e.jpg,971412a3e6f8677839d37ebd2c04aa23c662e70f1fc79f752216e40352627791,32,0,,included
train/images/1722523659_png.rf.982d5e0fd7fda97409d95e2c8be672ef.jpg,train/labels/1722523659_png.rf.982d5e0fd7fda97409d95e2c8be672ef.txt,d2/train/images/1722523659_png.rf.982d5e0fd7fda97409d95e2c8be672ef.jpg,d2/train/labels/1722523659_png.rf.982d5e0fd7fda97409d95e2c8be672ef.txt,train,train/images/1722523659_png.rf.982d5e0fd7fda97409d95e2c8be672ef.jpg,28729dfe71d34db1eb4dfd0765584cda68a67db04b159aae8d97234b26240ff2,51,0,,included
train/images/1722522650_png.rf.41d685869ee373c15c3b62a36ba91578.jpg,train/labels/1722522650_png.rf.41d685869ee373c15c3b62a36ba91578.txt,d2/test/images/1722522650_png.rf.41d685869ee373c15c3b62a36ba91578.jpg,d2/test/labels/1722522650_png.rf.41d685869ee373c15c3b62a36ba91578.txt,test,train/images/1722522650_png.rf.41d685869ee373c15c3b62a36ba91578.jpg,a4380f4bf7169e86833e4f43b457b9be95dadc5427cf44b1072db2b93c22f538,34,0,,included
train/images/1722524103_png.rf.dd664676eb780ea788f84e8e1e84158b.jpg,train/labels/1722524103_png.rf.dd664676eb780ea788f84e8e1e84158b.txt,d2/train/images/1722524103_png.rf.dd664676eb780ea788f84e8e1e84158b.jpg,d2/train/labels/1722524103_png.rf.dd664676eb780ea788f84e8e1e84158b.txt,train,train/images/1722524103_png.rf.dd664676eb780ea788f84e8e1e84158b.jpg,fb011e47bbd715532437c71e77dae53eba95dc73915344dc7fde6ecce036378e,36,0,,included
train/images/1722524376_png.rf.099988817916f1d297b78a88138f2f57.jpg,train/labels/1722524376_png.rf.099988817916f1d297b78a88138f2f57.txt,d2/test/images/1722524376_png.rf.099988817916f1d297b78a88138f2f57.jpg,d2/test/labels/1722524376_png.rf.099988817916f1d297b78a88138f2f57.txt,test,train/images/1722524376_png.rf.099988817916f1d297b78a88138f2f57.jpg,6cc8449edc2291020dad83344564ad8160731a908b35a689f6a91f114bf4327b,50,0,,included
train/images/1722523301_png.rf.3d6df345a904b3b713de3479f520ef37.jpg,train/labels/1722523301_png.rf.3d6df345a904b3b713de3479f520ef37.txt,d2/valid/images/1722523301_png.rf.3d6df345a904b3b713de3479f520ef37.jpg,d2/valid/labels/1722523301_png.rf.3d6df345a904b3b713de3479f520ef37.txt,valid,train/images/1722523301_png.rf.3d6df345a904b3b713de3479f520ef37.jpg,0cf1a5cc3b980b7520d7567c43c40bd6ac84dbdb54d3b23e5f4bf354c8a60b19,66,0,,included
train/images/1722524373_png.rf.6b98a42a374bec51060f28c631ff2f7f.jpg,train/labels/1722524373_png.rf.6b98a42a374bec51060f28c631ff2f7f.txt,d2/train/images/1722524373_png.rf.6b98a42a374bec51060f28c631ff2f7f.jpg,d2/train/labels/1722524373_png.rf.6b98a42a374bec51060f28c631ff2f7f.txt,train,train/images/1722524373_png.rf.6b98a42a374bec51060f28c631ff2f7f.jpg,4e93e81703edf5f8186ca6abea9d1ead90597484f72879a757e1c1c86aa252cf,51,0,,included
train/images/1722523418_png.rf.c7bdbdb57bdbea5cfcb35a32f120f94c.jpg,train/labels/1722523418_png.rf.c7bdbdb57bdbea5cfcb35a32f120f94c.txt,d2/train/images/1722523418_png.rf.c7bdbdb57bdbea5cfcb35a32f120f94c.jpg,d2/train/labels/1722523418_png.rf.c7bdbdb57bdbea5cfcb35a32f120f94c.txt,train,train/images/1722523418_png.rf.c7bdbdb57bdbea5cfcb35a32f120f94c.jpg,3f51cde0a0864054c59571de1dac8febba63d99f54bfe3337eabdee0012edca7,72,0,,included
