original_image_path,original_label_path,output_image_path,output_label_path,split,group_id,image_hash,annotation_count,class_ids,validation_warnings,included_status
valid/images/IMG_2578_JPG.rf.7d369a4f4f34c9f783c30dc63ffec384.jpg,valid/labels/IMG_2578_JPG.rf.7d369a4f4f34c9f783c30dc63ffec384.txt,d4/valid/images/IMG_2578_JPG.rf.7d369a4f4f34c9f783c30dc63ffec384.jpg,d4/valid/labels/IMG_2578_JPG.rf.7d369a4f4f34c9f783c30dc63ffec384.txt,valid,valid/images/IMG_2578_JPG.rf.7d369a4f4f34c9f783c30dc63ffec384.jpg,6f24d67db83196ac68c2daa85315db5753c0597807075dfad4821aa84c886b0b,49,0,,included
valid/images/1768802717663_jpg.rf.eda9fe2a1324deb286a0a4c504fae25a.jpg,valid/labels/1768802717663_jpg.rf.eda9fe2a1324deb286a0a4c504fae25a.txt,d4/train/images/1768802717663_jpg.rf.eda9fe2a1324deb286a0a4c504fae25a.jpg,d4/train/labels/1768802717663_jpg.rf.eda9fe2a1324deb286a0a4c504fae25a.txt,train,valid/images/1768802717663_jpg.rf.eda9fe2a1324deb286a0a4c504fae25a.jpg,2810c158468f8d04345404028d9968a2485fcdb88526b493e3631b40312b3a95,20,0,,included
valid/images/IMG_3212_JPG.rf.c52e4a2332e6cc847caabae5e65b270f.jpg,valid/labels/IMG_3212_JPG.rf.c52e4a2332e6cc847caabae5e65b270f.txt,d4/train/images/IMG_3212_JPG.rf.c52e4a2332e6cc847caabae5e65b270f.jpg,d4/train/labels/IMG_3212_JPG.rf.c52e4a2332e6cc847caabae5e65b270f.txt,train,valid/images/IMG_3212_JPG.rf.c52e4a2332e6cc847caabae5e65b270f.jpg,b2c4a4b2c5306b0cd7074707c4c658d75f07aa83f8fcbdf87760013fa7fd9ada,39,0,,included
valid/images/1769147479460_jpg.rf.d33f802b08faa2fadde0512d61c71402.jpg,valid/labels/1769147479460_jpg.rf.d33f802b08faa2fadde0512d61c71402.txt,d4/train/images/1769147479460_jpg.rf.d33f802b08faa2fadde0512d61c71402.jpg,d4/train/labels/1769147479460_jpg.rf.d33f802b08faa2fadde0512d61c71402.txt,train,valid/images/1769147479460_jpg.rf.d33f802b08faa2fadde0512d61c71402.jpg,820ef3039816e349978d9e85fbb901025804f8acb30913bbdee83f6c5f846326,30,0,,included
valid/images/-trashed-1744297251-IMG20250228002956-Copy_jpg.rf.41efa50a73170e509914404822d41675.jpg,valid/labels/-trashed-1744297251-IMG20250228002956-Copy_jpg.rf.41efa50a73170e509914404822d41675.txt,d4/train/images/-trashed-1744297251-IMG20250228002956-Copy_jpg.rf.41efa50a73170e509914404822d41675.jpg,d4/train/labels/-trashed-1744297251-IMG20250228002956-Copy_jpg.rf.41efa50a73170e509914404822d41675.txt,train,valid/images/-trashed-1744297251-IMG20250228002956-Copy_jpg.rf.41efa50a73170e509914404822d41675.jpg,3dd7274296d6b597a2eb402b37dcb80796b587b587460e3b6ce4f6448f8d7ff8,35,0,,included
valid/images/1768975598899_jpg.rf.41d5fa5cccb9b9a1d153071ca6a8e232.jpg,valid/labels/1768975598899_jpg.rf.41d5fa5cccb9b9a1d153071ca6a8e232.txt,d4/train/images/1768975598899_jpg.rf.41d5fa5cccb9b9a1d153071ca6a8e232.jpg,d4/train/labels/1768975598899_jpg.rf.41d5fa5cccb9b9a1d153071ca6a8e232.txt,train,valid/images/1768975598899_jpg.rf.41d5fa5cccb9b9a1d153071ca6a8e232.jpg,43cbdf190ef9ee6e96b71f38d6a7d6ba59fc0fd7c2b621c6cfaf342084830101,25,0,,included
valid/images/IMG_2616_JPG.rf.3721d15257e9eb11badaef0a9be42af2.jpg,valid/labels/IMG_2616_JPG.rf.3721d15257e9eb11badaef0a9be42af2.txt,d4/train/images/IMG_2616_JPG.rf.3721d15257e9eb11badaef0a9be42af2.jpg,d4/train/labels/IMG_2616_JPG.rf.3721d15257e9eb11badaef0a9be42af2.txt,train,valid/images/IMG_2616_JPG.rf.3721d15257e9eb11badaef0a9be42af2.jpg,0a9afaff9d74f415f3b6f1a00f0932334fda8b08c2e3be8bf4babc8635c41458,36,0,,included
valid/images/IMG_2884_JPG.rf.0540f3a33af2a3b52db11b94ba42b7fb.jpg,valid/labels/IMG_2884_JPG.rf.0540f3a33af2a3b52db11b94ba42b7fb.txt,d4/train/images/IMG_2884_JPG.rf.0540f3a33af2a3b52db11b94ba42b7fb.jpg,d4/train/labels/IMG_2884_JPG.rf.0540f3a33af2a3b52db11b94ba42b7fb.txt,train,valid/images/IMG_2884_JPG.rf.0540f3a33af2a3b52db11b94ba42b7fb.jpg,92c426cb9df964776b377cb17c25ea82229a9f928c0c32e1d5f3f26c0cdbf4dd,24,0,,included
valid/images/IMG_2619_JPG.rf.12454447f2d4590779f84e3345aeb88a.jpg,valid/labels/IMG_2619_JPG.rf.12454447f2d4590779f84e3345aeb88a.txt,d4/train/images/IMG_2619_JPG.rf.12454447f2d4590779f84e3345aeb88a.jpg,d4/train/labels/IMG_2619_JPG.rf.12454447f2d4590779f84e3345aeb88a.txt,train,valid/images/IMG_2619_JPG.rf.12454447f2d4590779f84e3345aeb88a.jpg,549c861737cc5683cf4d33e554c1e450d84cfd4493e57d42a0b19e5125778a11,36,0,,included
valid/images/1768802852021_jpg.rf.455345f97e442f4dd7464381c7639d0c.jpg,valid/labels/1768802852021_jpg.rf.455345f97e442f4dd7464381c7639d0c.txt,d4/train/images/1768802852021_jpg.rf.455345f97e442f4dd7464381c7639d0c.jpg,d4/train/labels/1768802852021_jpg.rf.455345f97e442f4dd7464381c7639d0c.txt,train,valid/images/1768802852021_jpg.rf.455345f97e442f4dd7464381c7639d0c.jpg,1b65a19cad1436ffdf106f1ed515b0c1342f730df8c3642f36282a178354352d,25,0,,included
valid/images/IMG_3200_JPG.rf.a0d9322bbb83a06026262eaed3d99bdd.jpg,valid/labels/IMG_3200_JPG.rf.a0d9322bbb83a06026262eaed3d99bdd.txt,d4/train/images/IMG_3200_JPG.rf.a0d9322bbb83a06026262eaed3d99bdd.jpg,d4/train/labels/IMG_3200_JPG.rf.a0d9322bbb83a06026262eaed3d99bdd.txt,train,valid/images/IMG_3200_JPG.rf.a0d9322bbb83a06026262eaed3d99bdd.jpg,ec5a9e6a6f64d43f3c129615a548a2eab113330040847f89dd3cf40dab20d215,29,0,,included
valid/images/1772077018938_jpg.rf.b8798414943cded12c346f96e7e4571e.jpg,valid/labels/1772077018938_jpg.rf.b8798414943cded12c346f96e7e4571e.txt,d4/train/images/1772077018938_jpg.rf.b8798414943cded12c346f96e7e4571e.jpg,d4/train/labels/1772077018938_jpg.rf.b8798414943cded12c346f96e7e4571e.txt,train,valid/images/1772077018938_jpg.rf.b8798414943cded12c346f96e7e4571e.jpg,63af53b95cbb5a2f2eada09dc0a0750b09f9549c32bd8072883cf733f9571761,64,0,,included
valid/images/1770879457128_jpg.rf.e90fb4738a08556f3ceb47557dacc23e.jpg,valid/labels/1770879457128_jpg.rf.e90fb4738a08556f3ceb47557dacc23e.txt,d4/valid/images/1770879457128_jpg.rf.e90fb4738a08556f3ceb47557dacc23e.jpg,d4/valid/labels/1770879457128_jpg.rf.e90fb4738a08556f3ceb47557dacc23e.txt,valid,valid/images/1770879457128_jpg.rf.e90fb4738a08556f3ceb47557dacc23e.jpg,695562caf1a038d1e926e0f3c207d925b581bd36ef3b2f69219e25ebe45c3b12,35,0,,included
valid/images/1769238913162_jpg.rf.b5e5c27c194a3e48e07a1afe5b9d2924.jpg,valid/labels/1769238913162_jpg.rf.b5e5c27c194a3e48e07a1afe5b9d2924.txt,d4/train/images/1769238913162_jpg.rf.b5e5c27c194a3e48e07a1afe5b9d2924.jpg,d4/train/labels/1769238913162_jpg.rf.b5e5c27c194a3e48e07a1afe5b9d2924.txt,train,valid/images/1769238913162_jpg.rf.b5e5c27c194a3e48e07a1afe5b9d2924.jpg,f93fda18ec7229ebbf98975ed81f3678dbacbcba132f221b61a375a23c472f80,72,0,,included
valid/images/IMG_0603_JPG.rf.fd703c63d062c78ecdd31b9294bdc018.jpg,valid/labels/IMG_0603_JPG.rf.fd703c63d062c78ecdd31b9294bdc018.txt,d4/train/images/IMG_0603_JPG.rf.fd703c63d062c78ecdd31b9294bdc018.jpg,d4/train/labels/IMG_0603_JPG.rf.fd703c63d062c78ecdd31b9294bdc018.txt,train,valid/images/IMG_0603_JPG.rf.fd703c63d062c78ecdd31b9294bdc018.jpg,a182ec1fd8aa991f721111eb0b88c2f99d511a438b431aa2d0d01d9901847516,48,0,,included
valid/images/-trashed-1744297251-IMG20250228000541-Copy_jpg.rf.004e045e333426c082dcfc2b4c7dda19.jpg,valid/labels/-trashed-1744297251-IMG20250228000541-Copy_jpg.rf.004e045e333426c082dcfc2b4c7dda19.txt,d4/train/images/-trashed-1744297251-IMG20250228000541-Copy_jpg.rf.004e045e333426c082dcfc2b4c7dda19.jpg,d4/train/labels/-trashed-1744297251-IMG20250228000541-Copy_jpg.rf.004e045e333426c082dcfc2b4c7dda19.txt,train,valid/images/-trashed-1744297251-IMG20250228000541-Copy_jpg.rf.004e045e333426c082dcfc2b4c7dda19.jpg,83091a8c743bfc9252ae59c8c9abd48d4c49d78becb9d31dfd8ab79cc201829a,35,0,,included
valid/images/1769238913133_jpg.rf.c2693b6d4e55413427d8b0e2122fd7ce.jpg,valid/labels/1769238913133_jpg.rf.c2693b6d4e55413427d8b0e2122fd7ce.txt,d4/train/images/1769238913133_jpg.rf.c2693b6d4e55413427d8b0e2122fd7ce.jpg,d4/train/labels/1769238913133_jpg.rf.c2693b6d4e55413427d8b0e2122fd7ce.txt,train,valid/images/1769238913133_jpg.rf.c2693b6d4e55413427d8b0e2122fd7ce.jpg,1d65e9734b8a80546b6f9ab91857395fa9796bcaaeb9f2d770c01305340603bc,72,0,,included
valid/images/1770879457197_jpg.rf.4bdfe5cfb914569e60e70f7c1bb0de98.jpg,valid/labels/1770879457197_jpg.rf.4bdfe5cfb914569e60e70f7c1bb0de98.txt,d4/train/images/1770879457197_jpg.rf.4bdfe5cfb914569e60e70f7c1bb0de98.jpg,d4/train/labels/1770879457197_jpg.rf.4bdfe5cfb914569e60e70f7c1bb0de98.txt,train,valid/images/1770879457197_jpg.rf.4bdfe5cfb914569e60e70f7c1bb0de98.jpg,d7670a828cef564ab782bbaeee16aad17447058c238678f2be5e19e27850ca2a,35,0,,included
valid/images/1769410259201_jpg.rf.9711189ab6b13f9ca6ec794ced95ba25.jpg,valid/labels/1769410259201_jpg.rf.9711189ab6b13f9ca6ec794ced95ba25.txt,d4/train/images/1769410259201_jpg.rf.9711189ab6b13f9ca6ec794ced95ba25.jpg,d4/train/labels/1769410259201_jpg.rf.9711189ab6b13f9ca6ec794ced95ba25.txt,train,valid/images/1769410259201_jpg.rf.9711189ab6b13f9ca6ec794ced95ba25.jpg,a9f130f28754197830a7fa5703f5e54273fbdb8cbb962db9cf9fae6e92aede0c,30,0,,included
valid/images/IMG_20240616_083602_448_jpg.rf.74e257bd0100e8fbf9ab02bd66a6b558.jpg,valid/labels/IMG_20240616_083602_448_jpg.rf.74e257bd0100e8fbf9ab02bd66a6b558.txt,d4/valid/images/IMG_20240616_083602_448_jpg.rf.74e257bd0100e8fbf9ab02bd66a6b558.jpg,d4/valid/labels/IMG_20240616_083602_448_jpg.rf.74e257bd0100e8fbf9ab02bd66a6b558.txt,valid,valid/images/IMG_20240616_083602_448_jpg.rf.74e257bd0100e8fbf9ab02bd66a6b558.jpg,2ee2e8b5b263b5951cadbe73286336ad5ce4b08c1adba09c66ab436f3f0fc5c0,26,0,,included
valid/images/1769065083661_jpg.rf.bba7647b47f8577ed551a817d2b02cf1.jpg,valid/labels/1769065083661_jpg.rf.bba7647b47f8577ed551a817d2b02cf1.txt,d4/train/images/1769065083661_jpg.rf.bba7647b47f8577ed551a817d2b02cf1.jpg,d4/train/labels/1769065083661_jpg.rf.bba7647b47f8577ed551a817d2b02cf1.txt,train,valid/images/1769065083661_jpg.rf.bba7647b47f8577ed551a817d2b02cf1.jpg,f5c4cd9bc68e6f4635c93c081782f78ca6922e8db495d5b6100ecd0341f43464,25,0,,included
valid/images/DSC02117_JPG.rf.d334617c158ded654de724424f4c27e5.jpg,valid/labels/DSC02117_JPG.rf.d334617c158ded654de724424f4c27e5.txt,d4/train/images/DSC02117_JPG.rf.d334617c158ded654de724424f4c27e5.jpg,d4/train/labels/DSC02117_JPG.rf.d334617c158ded654de724424f4c27e5.txt,train,valid/images/DSC02117_JPG.rf.d334617c158ded654de724424f4c27e5.jpg,0c0faef02c534d9a38ccb9fac0c2e47c7418d653ccc16935720f0f426ef2b28a,44,0,,included
valid/images/DSC00065_JPG.rf.76d1f8d3d0de57fbefb641dc95118bfa.jpg,valid/labels/DSC00065_JPG.rf.76d1f8d3d0de57fbefb641dc95118bfa.txt,d4/valid/images/DSC00065_JPG.rf.76d1f8d3d0de57fbefb641dc95118bfa.jpg,d4/valid/labels/DSC00065_JPG.rf.76d1f8d3d0de57fbefb641dc95118bfa.txt,valid,valid/images/DSC00065_JPG.rf.76d1f8d3d0de57fbefb641dc95118bfa.jpg,64f8f9a3550f4b260322bcae2b4602bf52aa7cbb701aac166e4919bb3b9b89e8,35,0,,included
valid/images/IMG_2678_JPG.rf.08bcc151266bb639d5d78aab4a883df8.jpg,valid/labels/IMG_2678_JPG.rf.08bcc151266bb639d5d78aab4a883df8.txt,d4/train/images/IMG_2678_JPG.rf.08bcc151266bb639d5d78aab4a883df8.jpg,d4/train/labels/IMG_2678_JPG.rf.08bcc151266bb639d5d78aab4a883df8.txt,train,valid/images/IMG_2678_JPG.rf.08bcc151266bb639d5d78aab4a883df8.jpg,77003dee0fe07db4fe819614f324b1b0ed653e87c115e3db7aac0c43e91874b8,58,0,,included
valid/images/32_jpg.rf.65270a299a8339fe31b14d3d502fc79a.jpg,valid/labels/32_jpg.rf.65270a299a8339fe31b14d3d502fc79a.txt,d4/train/images/32_jpg.rf.65270a299a8339fe31b14d3d502fc79a.jpg,d4/train/labels/32_jpg.rf.65270a299a8339fe31b14d3d502fc79a.txt,train,valid/images/32_jpg.rf.65270a299a8339fe31b14d3d502fc79a.jpg,3cc6fd60377840ea98cad4ab75918a69a5e6580219e068c994d15e3d3ddff163,78,0,,included
valid/images/IMG_0525_JPG.rf.803b456fea3675253d333db4fb2b128e.jpg,valid/labels/IMG_0525_JPG.rf.803b456fea3675253d333db4fb2b128e.txt,d4/train/images/IMG_0525_JPG.rf.803b456fea3675253d333db4fb2b128e.jpg,d4/train/labels/IMG_0525_JPG.rf.803b456fea3675253d333db4fb2b128e.txt,train,valid/images/IMG_0525_JPG.rf.803b456fea3675253d333db4fb2b128e.jpg,b14a1dc67d4d7593a5e8b65249f11dff85af1574ab2266c6fe443cce12a5ae63,30,0,,included
valid/images/1769147229762_jpg.rf.4371b5214e5f238e00328d69c84ee39c.jpg,valid/labels/1769147229762_jpg.rf.4371b5214e5f238e00328d69c84ee39c.txt,d4/train/images/1769147229762_jpg.rf.4371b5214e5f238e00328d69c84ee39c.jpg,d4/train/labels/1769147229762_jpg.rf.4371b5214e5f238e00328d69c84ee39c.txt,train,valid/images/1769147229762_jpg.rf.4371b5214e5f238e00328d69c84ee39c.jpg,cde5824a6100203479948c12234bdf8f58267447a61fc72966236c85aea45d3d,26,0,,included
valid/images/IMG_2452_JPG.rf.7466614e21765febb45bc8c395b81013.jpg,valid/labels/IMG_2452_JPG.rf.7466614e21765febb45bc8c395b81013.txt,d4/valid/images/IMG_2452_JPG.rf.7466614e21765febb45bc8c395b81013.jpg,d4/valid/labels/IMG_2452_JPG.rf.7466614e21765febb45bc8c395b81013.txt,valid,valid/images/IMG_2452_JPG.rf.7466614e21765febb45bc8c395b81013.jpg,443147faee393479ffa7040d636946acb7714c29d1b5481bf364aa00b4f50505,47,0,,included
valid/images/1769147070999_jpg.rf.e5708c28c35022518b759b409a64206c.jpg,valid/labels/1769147070999_jpg.rf.e5708c28c35022518b759b409a64206c.txt,d4/train/images/1769147070999_jpg.rf.e5708c28c35022518b759b409a64206c.jpg,d4/train/labels/1769147070999_jpg.rf.e5708c28c35022518b759b409a64206c.txt,train,valid/images/1769147070999_jpg.rf.e5708c28c35022518b759b409a64206c.jpg,9e8272153eec4259dfae644c22ccb4843175488234e9cecca89afa1651ea6e88,35,0,,included
valid/images/IMG_2602_JPG.rf.186ff57974823c3c33d9a4a1a20d7000.jpg,valid/labels/IMG_2602_JPG.rf.186ff57974823c3c33d9a4a1a20d7000.txt,d4/train/images/IMG_2602_JPG.rf.186ff57974823c3c33d9a4a1a20d7000.jpg,d4/train/labels/IMG_2602_JPG.rf.186ff57974823c3c33d9a4a1a20d7000.txt,train,valid/images/IMG_2602_JPG.rf.186ff57974823c3c33d9a4a1a20d7000.jpg,69dc1bc9fd04205dfb12049ca27627c8e1ce72ae16fabb3fd85dd043db0e5fd0,80,0,,included
valid/images/DSC00364_JPG.rf.a99d00d59b3722cd2fac2b8d6716eda6.jpg,valid/labels/DSC00364_JPG.rf.a99d00d59b3722cd2fac2b8d6716eda6.txt,d4/train/images/DSC00364_JPG.rf.a99d00d59b3722cd2fac2b8d6716eda6.jpg,d4/train/labels/DSC00364_JPG.rf.a99d00d59b3722cd2fac2b8d6716eda6.txt,train,valid/images/DSC00364_JPG.rf.a99d00d59b3722cd2fac2b8d6716eda6.jpg,5c2455f914743764a216cdfc96b37d12aa8c12cdaa676a7603421ab828d2e8c0,44,0,,included
valid/images/18_jpg.rf.e0f887b23e682982df72f565656af44e.jpg,valid/labels/18_jpg.rf.e0f887b23e682982df72f565656af44e.txt,d4/train/images/18_jpg.rf.e0f887b23e682982df72f565656af44e.jpg,d4/train/labels/18_jpg.rf.e0f887b23e682982df72f565656af44e.txt,train,valid/images/18_jpg.rf.e0f887b23e682982df72f565656af44e.jpg,7466f514de3d3ff50ea63d62a10e0e5cf5cd304972b6cf2abcce9f329abdfd6c,60,0,,included
valid/images/IMG_0483_JPG.rf.75bc881d32e00e0364d3fa1bd843efe8.jpg,valid/labels/IMG_0483_JPG.rf.75bc881d32e00e0364d3fa1bd843efe8.txt,d4/valid/images/IMG_0483_JPG.rf.75bc881d32e00e0364d3fa1bd843efe8.jpg,d4/valid/labels/IMG_0483_JPG.rf.75bc881d32e00e0364d3fa1bd843efe8.txt,valid,valid/images/IMG_0483_JPG.rf.75bc881d32e00e0364d3fa1bd843efe8.jpg,8a8d2bd735d56ab6c75e4c276880ce4b51f3a2f67e3189177e6ba148f913cd70,20,0,,included
valid/images/IMG_2228_JPG.rf.11af2df101ecd764411022b09a86864f.jpg,valid/labels/IMG_2228_JPG.rf.11af2df101ecd764411022b09a86864f.txt,d4/valid/images/IMG_2228_JPG.rf.11af2df101ecd764411022b09a86864f.jpg,d4/valid/labels/IMG_2228_JPG.rf.11af2df101ecd764411022b09a86864f.txt,valid,valid/images/IMG_2228_JPG.rf.11af2df101ecd764411022b09a86864f.jpg,cdb284a0ed2e633d672ad64e4d5fd873783215804899d0e290308d1b86dc3763,54,0,,included
valid/images/IMG_2766_JPG.rf.99d334f543c4be4c81d1a1453a163e86.jpg,valid/labels/IMG_2766_JPG.rf.99d334f543c4be4c81d1a1453a163e86.txt,d4/train/images/IMG_2766_JPG.rf.99d334f543c4be4c81d1a1453a163e86.jpg,d4/train/labels/IMG_2766_JPG.rf.99d334f543c4be4c81d1a1453a163e86.txt,train,valid/images/IMG_2766_JPG.rf.99d334f543c4be4c81d1a1453a163e86.jpg,bdbcb7067895b62026db6eefab979dcbeb0818e173d4e324043a0242b75720d1,35,0,,included
valid/images/1768975738153_jpg.rf.0c473999e44d9b558e1d38a7d8e02d18.jpg,valid/labels/1768975738153_jpg.rf.0c473999e44d9b558e1d38a7d8e02d18.txt,d4/train/images/1768975738153_jpg.rf.0c473999e44d9b558e1d38a7d8e02d18.jpg,d4/train/labels/1768975738153_jpg.rf.0c473999e44d9b558e1d38a7d8e02d18.txt,train,valid/images/1768975738153_jpg.rf.0c473999e44d9b558e1d38a7d8e02d18.jpg,df3fc87ea084aea6e30be6b41b699176f0409a2945939ddf94213591e0c035c5,25,0,,included
